Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:936041


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
936041;1;01/02/1956;1;"21,9";"69,4";12;7;1;1;0;"1830,9";1;"9,6";"10,6";"0,0";"0,0";"0,0";"2,4";"2,8";"0,0";"0,0";"0,0";"11,5";"21,9";"10,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
936041;1;01/01/1956;1;"15,3";"62,3";31;7;1;1;0;"1830,9";1;"0,0";"0,0";"0,0";"0,0";"0,7";"7,3";"5,4";"12,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,6";"0,0";"0,0";"9,6";"0,0";"0,0";"0,0";"15,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/11/1955;1;"22,6";"31,1";1;2;1;1;0;;0;"22,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/10/1955;1;"17,6";"20,8";29;2;1;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,6";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/09/1955;1;"56,3";"104,8";22;7;1;1;0;;0;"0,0";"0,0";"0,0";"0,7";"0,0";"0,0";"0,0";"0,0";"1,5";"0,0";"0,0";"0,0";"15,3";"5,1";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"25,2";"56,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/08/1955;1;"28,4";"175,9";5;15;1;1;0;;0;"6,4";"15,7";"0,0";"0,0";"28,4";"0,0";"0,0";"6,5";"0,0";"0,0";"7,4";"16,3";"0,0";"0,0";"26,4";"11,6";"15,7";"7,3";"0,0";"9,6";"6,5";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"7,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/07/1955;1;"27,9";"235,1";8;15;1;1;0;;0;"17,6";"8,2";"0,0";"0,0";"14,5";"0,0";"0,0";"27,9";"0,0";"14,3";"0,0";"0,0";"17,6";"0,0";"0,0";"0,0";"7,5";"0,0";"0,0";"6,4";"0,0";"15,3";"0,0";"22,5";"16,7";"21,3";"18,5";"0,0";"11,3";"0,0";"15,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/06/1955;1;"22,3";"197,1";8;14;1;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"9,5";"12,7";"22,3";"19,6";"9,4";"0,0";"0,0";"9,6";"17,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,6";"12,4";"15,3";"8,7";"18,6";"3,5";"18,4";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/05/1955;1;"35,6";"228,2";14;15;1;1;0;;0;"0,0";"8,4";"0,0";"6,4";"2,5";"0,0";"0,0";"6,8";"25,3";"4,2";"0,0";"8,4";"0,0";"35,6";"0,0";"0,0";"0,0";"0,0";"0,0";"19,7";"0,0";"0,0";"0,0";"10,5";"0,0";"29,3";"0,0";"7,3";"19,8";"28,6";"15,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/04/1955;1;"29,6";"104,4";14;8;1;1;0;;0;"0,0";"5,2";"0,0";"20,6";"0,0";"0,0";"0,0";"5,3";"0,0";"0,0";"0,0";"0,0";"0,0";"29,6";"0,0";"0,0";"0,0";"6,8";"0,0";"0,0";"28,3";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"3,4";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/03/1955;1;"24,2";"121,5";21;12;1;1;0;;0;"12,5";"8,6";"5,7";"0,0";"0,0";"0,0";"0,0";"5,7";"0,0";"7,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,3";"0,0";"24,2";"0,0";"0,0";"0,0";"3,5";"8,3";"9,7";"6,3";"0,0";"7,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/02/1955;1;"31,6";"81,1";17;7;1;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,2";"0,0";"0,0";"21,6";"0,0";"0,0";"0,0";"31,6";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"9,7";"11,3";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
936041;1;01/01/1955;1;"25,3";"64,6";3;5;1;1;0;;0;"0,0";"0,0";"25,3";"3,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"10,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,6";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/12/1954;1;"38,5";"54,9";7;4;1;1;0;"1521,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,7";"0,0";"0,0";"0,0";"0,0";"4,3";"6,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/11/1954;1;"5,7";"13,6";27;4;1;1;0;"1521,1";1;"0,0";"0,0";"0,0";"0,0";"3,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"3,6";"0,0";"5,7";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/10/1954;1;"10,3";"43,0";3;6;1;1;0;"1521,1";1;"6,2";"5,7";"10,3";"8,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/09/1954;1;"25,4";"116,2";9;11;1;1;0;"1521,1";1;"16,5";"8,7";"10,3";"5,2";"7,5";"0,0";"0,0";"0,0";"25,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,7";"0,0";"0,0";"15,3";"9,7";"8,6";"4,3";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/08/1954;1;"16,7";"179,0";31;22;1;1;0;"1521,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"9,8";"12,5";"5,2";"3,5";"5,6";"2,7";"4,2";"3,6";"6,8";"14,6";"8,3";"0,0";"2,8";"5,3";"11,4";"0,0";"14,6";"9,8";"10,7";"5,4";"7,5";"0,0";"0,0";"12,7";"5,3";"16,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/07/1954;1;"32,6";"202,4";21;23;1;1;0;"1521,1";1;"3,4";"5,2";"2,5";"3,5";"2,6";"0,0";"0,0";"9,6";"10,5";"3,5";"0,0";"8,7";"10,8";"11,6";"6,8";"0,0";"9,8";"10,4";"7,6";"13,5";"32,6";"18,5";"12,6";"6,3";"3,5";"0,0";"0,0";"0,0";"3,7";"0,0";"5,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/06/1954;1;"58,3";"252,8";29;19;1;1;0;"1521,1";1;"18,7";"9,8";"21,6";"11,7";"19,6";"2,6";"9,5";"7,5";"0,0";"0,0";"8,3";"10,5";"0,0";"0,0";"0,0";"0,0";"9,3";"0,0";"0,0";"0,0";"0,0";"0,0";"6,8";"12,6";"5,8";"8,4";"6,5";"5,9";"58,3";"19,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/05/1954;1;"44,5";"341,9";16;23;1;1;0;"1521,1";1;"9,7";"14,3";"21,7";"10,5";"8,7";"0,0";"0,0";"4,7";"0,0";"0,0";"30,2";"0,0";"10,2";"7,4";"12,8";"44,5";"13,6";"9,2";"0,0";"8,4";"6,7";"0,0";"15,4";"29,2";"5,7";"8,5";"14,6";"0,0";"10,6";"9,7";"35,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/04/1954;1;"63,4";"231,5";17;14;1;1;0;"1521,1";1;"0,0";"0,0";"0,0";"6,8";"0,0";"0,0";"0,0";"0,0";"0,0";"39,8";"0,0";"0,0";"0,0";"21,7";"11,3";"10,6";"63,4";"0,7";"0,0";"19,7";"10,4";"0,0";"0,0";"19,6";"5,3";"6,4";"0,0";"0,0";"7,6";"8,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/03/1954;1;"10,2";"25,3";15;3;1;1;0;"1521,1";1;"0,0";"0,0";"8,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,5";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/02/1954;1;"28,4";"39,0";21;2;1;1;0;"1521,1";1;"0,0";"10,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
936041;1;01/01/1954;1;"10,4";"21,5";6;6;1;1;0;"1521,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"10,4";"3,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,7";"1,3";"4,3";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/12/1953;1;"9,8";"16,5";3;2;1;1;0;"1477,1";1;"0,0";"6,7";"9,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/11/1953;1;"28,4";"70,9";28;5;1;1;0;"1477,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,6";"28,4";"9,8";"3,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/10/1953;1;"12,6";"32,5";21;5;1;1;0;"1477,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,5";"0,0";"0,0";"0,0";"0,0";"12,6";"0,0";"8,7";"0,0";"2,3";"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/09/1953;1;"11,3";"21,2";21;4;1;1;0;"1477,1";1;"5,7";"0,0";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,5";"11,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/08/1953;1;"28,6";"174,3";15;19;1;1;0;"1477,1";1;"8,7";"12,4";"0,0";"8,2";"0,0";"0,0";"19,6";"8,2";"0,0";"11,6";"0,0";"7,9";"8,5";"0,0";"28,6";"13,7";"0,0";"5,3";"7,5";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"9,7";"8,4";"3,7";"2,5";"1,7";"3,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/07/1953;1;"70,5";"260,9";14;20;1;1;0;"1477,1";1;"0,0";"10,7";"6,5";"12,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,6";"28,7";"70,5";"5,7";"4,2";"24,6";"10,7";"0,0";"7,9";"4,7";"6,5";"9,6";"0,0";"7,3";"0,0";"2,5";"7,3";"11,4";"3,5";"4,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/06/1953;1;"91,7";"417,9";28;25;1;1;0;"1477,1";1;"0,0";"35,3";"0,0";"5,3";"12,7";"9,4";"16,5";"14,5";"10,2";"12,5";"5,6";"13,4";"58,3";"12,3";"4,5";"15,6";"8,7";"10,6";"7,5";"0,0";"5,2";"2,4";"27,5";"9,6";"0,0";"0,0";"21,3";"91,7";"5,2";"2,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/05/1953;1;"63,6";"280,7";21;21;1;1;0;"1477,1";1;"12,4";"43,6";"17,2";"10,4";"0,0";"0,0";"0,0";"0,0";"8,3";"5,4";"0,0";"7,2";"9,6";"0,0";"4,4";"0,0";"0,0";"10,5";"3,4";"0,0";"63,6";"17,4";"0,8";"3,4";"21,5";"3,4";"16,2";"4,8";"10,7";"6,5";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/04/1953;1;"28,6";"129,8";25;11;1;1;0;"1477,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"23,4";"0,0";"2,6";"0,0";"1,5";"12,6";"4,2";"23,2";"7,4";"0,0";"0,0";"0,0";"8,3";"28,6";"0,0";"0,0";"3,4";"0,0";"14,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/03/1953;1;"15,7";"48,3";12;6;1;1;0;"1477,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,3";"0,0";"0,5";"0,0";"15,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"10,6";"0,0";"15,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/02/1953;1;"17,3";"17,5";11;2;1;1;0;"1477,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
936041;1;01/01/1953;1;"3,7";"6,6";22;3;1;1;0;"1477,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,6";"0,0";"3,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/12/1952;1;"19,4";"75,4";30;7;1;1;0;"1285,5";1;"0,0";"0,0";"0,0";"0,0";"8,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,8";"16,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,5";"0,0";"0,0";"0,0";"13,5";"0,0";"19,4";"3,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/11/1952;1;"10,8";"14,4";27;2;1;1;0;"1285,5";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,6";"10,8";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/10/1952;1;"9,6";"26,0";7;4;1;1;0;"1285,5";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"3,4";"5,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/09/1952;1;"25,6";"53,0";27;7;1;1;0;"1285,5";1;"8,4";"5,7";"2,5";"4,6";"0,0";"0,0";"2,5";"0,0";"0,0";"0,0";"0,0";"0,0";"3,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,6";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/08/1952;1;"25,4";"245,8";17;25;1;1;0;"1285,5";1;"10,8";"18,6";"0,0";"3,7";"0,0";"0,0";"5,3";"4,8";"0,0";"19,3";"16,5";"0,0";"2,5";"18,5";"9,4";"8,7";"25,4";"6,5";"6,7";"7,5";"9,2";"5,7";"2,7";"7,6";"4,3";"3,5";"15,3";"8,3";"0,0";"9,6";"15,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/07/1952;1;"25,6";"151,2";23;16;1;1;0;"1285,5";1;"10,6";"18,5";"8,6";"0,8";"11,3";"4,3";"0,0";"0,0";"3,5";"5,7";"6,2";"9,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,5";"25,6";"9,7";"6,3";"0,0";"0,0";"0,0";"8,4";"0,0";"12,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/06/1952;1;"48,3";"243,7";8;16;1;1;0;"1285,5";1;"6,4";"8,7";"0,0";"0,0";"5,7";"0,0";"0,0";"48,3";"5,7";"0,0";"0,0";"5,4";"16,7";"0,0";"14,7";"0,0";"0,0";"0,0";"0,0";"0,0";"9,7";"11,6";"8,6";"19,7";"15,6";"38,6";"0,0";"0,0";"13,7";"14,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/05/1952;1;"56,3";"280,7";4;16;1;1;0;"1285,5";1;"0,0";"0,0";"0,0";"56,3";"0,0";"26,3";"38,4";"9,2";"0,0";"0,0";"10,3";"8,4";"0,0";"0,0";"0,0";"23,2";"9,6";"0,0";"0,0";"15,6";"13,4";"10,4";"16,4";"21,6";"9,4";"0,0";"0,0";"0,0";"8,7";"3,5";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/04/1952;1;"19,6";"66,1";21;6;1;1;0;"1285,5";1;"12,6";"6,4";"0,0";"0,0";"9,8";"0,0";"0,0";"0,0";"11,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,6";"0,0";"0,0";"0,0";"0,0";"0,0";"6,3";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/03/1952;1;"29,6";"111,9";24;11;1;1;0;"1285,5";1;"2,3";"3,4";"0,0";"0,0";"0,0";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"25,2";"0,0";"0,0";"6,8";"0,0";"20,6";"0,0";"29,6";"0,0";"0,0";"0,0";"0,0";"6,4";"7,5";"5,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/02/1952;1;"4,5";"7,2";1;2;1;1;0;"1285,5";1;"4,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
936041;1;01/01/1952;1;"6,5";"10,1";5;2;1;1;0;"1285,5";1;"0,0";"0,0";"0,0";"3,6";"6,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/12/1951;1;"38,4";"48,7";15;2;1;1;0;"2002,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,4";"10,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/11/1951;1;"14,5";"49,9";2;7;1;1;0;"2002,1";1;"3,5";"14,5";"0,0";"9,4";"0,0";"0,0";"10,2";"1,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,5";"0,0";"0,0";"0,0";"7,3";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
